hash	info_freq	info_long	info_complex	info_deal_complex	id	part	confidence	answer	correct	correctValue	time
5374499b74980c714cbd0e2c82b46d7a	3	4	2	2	876	sim	4	a	a	-(x + 7)^0.5 - (x + 8)^0.5 - sin(3.14*x)	786288
5374499b74980c714cbd0e2c82b46d7a	3	4	2	2	494	sim	3	b	b	-199.75	786288
5374499b74980c714cbd0e2c82b46d7a	3	4	2	2	414	sim	3	a	a	8.41	786288
5374499b74980c714cbd0e2c82b46d7a	3	4	2	2	201	dec	2	a	a	The function is never zero	786288
5374499b74980c714cbd0e2c82b46d7a	3	4	2	2	976	dec	3	c	c	The function is negative at some point	786288
5374499b74980c714cbd0e2c82b46d7a	3	4	2	2	178	dec	4	a	a	The function is never zero	786288
5374499b74980c714cbd0e2c82b46d7a	3	4	2	2	303	dec	3	a	c	The function is defined on the whole interval	786288
1acf435d9f5dd0ac2f09c386a56048b9	2	4	1	2	509	sim	2	d	c	74.0	220529
1acf435d9f5dd0ac2f09c386a56048b9	2	4	1	2	421	sim	1	c	d	1.0	220529
1acf435d9f5dd0ac2f09c386a56048b9	2	4	1	2	891	sim	2	a	b	sin(x - 3.14)^0.5	220529
1acf435d9f5dd0ac2f09c386a56048b9	2	4	1	2	602	sim	1	d	b	252.0	220529
1acf435d9f5dd0ac2f09c386a56048b9	2	4	1	2	414	dec	1	c	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	220529
1acf435d9f5dd0ac2f09c386a56048b9	2	4	1	2	538	dec	1	c	b	The function is defined on the whole interval	220529
1acf435d9f5dd0ac2f09c386a56048b9	2	4	1	2	391	dec	1	a	d	The function is defined on the whole interval	220529
1acf435d9f5dd0ac2f09c386a56048b9	2	4	1	2	925	dec	1	d	b	The function is zero at some point	220529
2deea6ea94d08b2ad7a1ad98e0b4b25c	3	4	2	3	531	sim	3	d	a	-0.01	712482
2deea6ea94d08b2ad7a1ad98e0b4b25c	3	4	2	3	345	sim	3	a	a	13.0	712482
2deea6ea94d08b2ad7a1ad98e0b4b25c	3	4	2	3	138	sim	2	b	b	-1.0	712482
2deea6ea94d08b2ad7a1ad98e0b4b25c	3	4	2	3	349	sim	4	d	d	9.0	712482
2deea6ea94d08b2ad7a1ad98e0b4b25c	3	4	2	3	226	dec	2	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	712482
2deea6ea94d08b2ad7a1ad98e0b4b25c	3	4	2	3	494	dec	4	c	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	712482
2deea6ea94d08b2ad7a1ad98e0b4b25c	3	4	2	3	7	dec	2	b	b	The function is defined on the whole interval	712482
2deea6ea94d08b2ad7a1ad98e0b4b25c	3	4	2	3	580	dec	3	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	712482
2090fa77fce2229bdaec73beee5f91ad	2	4	2	3	86	sim	4	d	d	6556.0	2119166
2090fa77fce2229bdaec73beee5f91ad	2	4	2	3	813	sim	4	c	c	-sin(1.57*x) + sin(x - 3.14) + 7	2119166
2090fa77fce2229bdaec73beee5f91ad	2	4	2	3	46	sim	4	d	d	7.36	2119166
2090fa77fce2229bdaec73beee5f91ad	2	4	2	3	724	sim	4	d	d	1.0	2119166
2090fa77fce2229bdaec73beee5f91ad	2	4	2	3	789	dec	4	d	d	The function is never zero	2119166
2090fa77fce2229bdaec73beee5f91ad	2	4	2	3	562	dec	4	b	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	2119166
2090fa77fce2229bdaec73beee5f91ad	2	4	2	3	498	dec	4	a	a	The function is never negative	2119166
2090fa77fce2229bdaec73beee5f91ad	2	4	2	3	287	dec	4	b	b	The function is never zero	2119166
77c412f852998f16060922b5d0358f2d	3	4	3	3	864	sim	4	b	b	-sin(x - 1.57)	131716358
77c412f852998f16060922b5d0358f2d	3	4	3	3	516	sim	4	b	b	78.0	131716358
77c412f852998f16060922b5d0358f2d	3	4	3	3	695	sim	4	a	a	8.0	131716358
77c412f852998f16060922b5d0358f2d	3	4	3	3	261	sim	3	a	a	2187.0	131716358
77c412f852998f16060922b5d0358f2d	3	4	3	3	55	dec	4	c	c	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	131716358
77c412f852998f16060922b5d0358f2d	3	4	3	3	355	dec	4	d	d	The function is negative at some point	131716358
77c412f852998f16060922b5d0358f2d	3	4	3	3	91	dec	4	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	131716358
77c412f852998f16060922b5d0358f2d	3	4	3	3	829	dec	4	c	c	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	131716358
00228d59b3df81055955b4185d5abb0e	3	4	2	2	57	sim	3	c	c	1.0	624302
00228d59b3df81055955b4185d5abb0e	3	4	2	2	489	sim	3	a	a	-0.2	624302
00228d59b3df81055955b4185d5abb0e	3	4	2	2	106	sim	2	a	b	5023.08	624302
00228d59b3df81055955b4185d5abb0e	3	4	2	2	765	sim	3	a	a	6*(1/x)^0.5 + 4	624302
00228d59b3df81055955b4185d5abb0e	3	4	2	2	699	dec	3	b	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	624302
00228d59b3df81055955b4185d5abb0e	3	4	2	2	829	dec	3	c	c	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	624302
00228d59b3df81055955b4185d5abb0e	3	4	2	2	835	dec	3	c	c	The function is negative at some point	624302
00228d59b3df81055955b4185d5abb0e	3	4	2	2	336	dec	2	d	d	The function is negative at some point	624302
c5a685bd871873a7361f28e3d3bf4763	3	4	3	3	950	sim	4	b	b	cos(x + 1.57)/sin(x + 3.14)	803384
c5a685bd871873a7361f28e3d3bf4763	3	4	3	3	184	sim	3	a	a	5.0	803384
c5a685bd871873a7361f28e3d3bf4763	3	4	3	3	429	sim	3	a	a	1.0	803384
c5a685bd871873a7361f28e3d3bf4763	3	4	3	3	363	sim	4	a	a	8.8	803384
c5a685bd871873a7361f28e3d3bf4763	3	4	3	3	104	dec	4	c	c	The function is never negative	803384
c5a685bd871873a7361f28e3d3bf4763	3	4	3	3	54	dec	3	b	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	803384
c5a685bd871873a7361f28e3d3bf4763	3	4	3	3	545	dec	4	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	803384
c5a685bd871873a7361f28e3d3bf4763	3	4	3	3	230	dec	3	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	803384
a83eea5227aa3877875a4d46bcf1755c	3	4	2	3	626	sim	4	d	d	6.88	549843
a83eea5227aa3877875a4d46bcf1755c	3	4	2	3	323	sim	4	c	c	334.04	549843
a83eea5227aa3877875a4d46bcf1755c	3	4	2	3	630	sim	4	a	a	11.0	549843
a83eea5227aa3877875a4d46bcf1755c	3	4	2	3	413	sim	4	a	a	6241.52	549843
a83eea5227aa3877875a4d46bcf1755c	3	4	2	3	859	dec	4	b	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	549843
a83eea5227aa3877875a4d46bcf1755c	3	4	2	3	487	dec	4	d	d	The function is never zero	549843
a83eea5227aa3877875a4d46bcf1755c	3	4	2	3	425	dec	4	c	c	The function is defined on the whole interval	549843
a83eea5227aa3877875a4d46bcf1755c	3	4	2	3	508	dec	4	b	b	The function is negative at some point	549843
ff50bdaf36f2565e6c25e02605415ed3	3	3	2	2	299	sim	4	a	a	3.86	770889
ff50bdaf36f2565e6c25e02605415ed3	3	3	2	2	738	sim	4	d	d	63.0	770889
ff50bdaf36f2565e6c25e02605415ed3	3	3	2	2	588	sim	4	c	c	8.0	770889
ff50bdaf36f2565e6c25e02605415ed3	3	3	2	2	853	sim	3	d	d	4*sin(1.57*x)	770889
ff50bdaf36f2565e6c25e02605415ed3	3	3	2	2	770	dec	2	d	d	The function is zero at some point	770889
ff50bdaf36f2565e6c25e02605415ed3	3	3	2	2	573	dec	2	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	770889
ff50bdaf36f2565e6c25e02605415ed3	3	3	2	2	138	dec	2	a	b	The function is never zero	770889
ff50bdaf36f2565e6c25e02605415ed3	3	3	2	2	299	dec	4	d	d	The function is never negative	770889
4b276b5297ee230f3e277585c3041dba	3	4	2	2	468	sim	3	a	a	6.4	622124
4b276b5297ee230f3e277585c3041dba	3	4	2	2	973	sim	3	b	b	x - sin(3.14*x) + 4	622124
4b276b5297ee230f3e277585c3041dba	3	4	2	2	149	sim	3	a	a	3144.25	622124
4b276b5297ee230f3e277585c3041dba	3	4	2	2	651	sim	3	d	c	0.99	622124
4b276b5297ee230f3e277585c3041dba	3	4	2	2	691	dec	3	b	b	The function is defined on the whole interval	622124
4b276b5297ee230f3e277585c3041dba	3	4	2	2	447	dec	3	b	b	The function is defined on the whole interval	622124
4b276b5297ee230f3e277585c3041dba	3	4	2	2	394	dec	3	d	d	The function is defined on the whole interval	622124
4b276b5297ee230f3e277585c3041dba	3	4	2	2	162	dec	3	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	622124
36e1db58ef2872f520448f3da364c50e	3	4	2	3	677	sim	4	d	d	-1.0	685912
36e1db58ef2872f520448f3da364c50e	3	4	2	3	33	sim	4	d	d	731.1	685912
36e1db58ef2872f520448f3da364c50e	3	4	2	3	888	sim	4	b	b	-sin(x - 3.14)	685912
36e1db58ef2872f520448f3da364c50e	3	4	2	3	772	sim	4	a	a	(5*x + 3)^0.5	685912
36e1db58ef2872f520448f3da364c50e	3	4	2	3	326	dec	4	c	c	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	685912
36e1db58ef2872f520448f3da364c50e	3	4	2	3	508	dec	4	a	b	The function is negative at some point	685912
36e1db58ef2872f520448f3da364c50e	3	4	2	3	924	dec	4	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	685912
36e1db58ef2872f520448f3da364c50e	3	4	2	3	908	dec	4	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	685912
23e2e1bb0b80094930cba1b167d99534	3	4	3	3	176	sim	4	a	a	1.66	446157
23e2e1bb0b80094930cba1b167d99534	3	4	3	3	30	sim	4	c	c	2.5	446157
23e2e1bb0b80094930cba1b167d99534	3	4	3	3	628	sim	4	a	a	15.0	446157
23e2e1bb0b80094930cba1b167d99534	3	4	3	3	266	sim	3	a	a	6.0	446157
23e2e1bb0b80094930cba1b167d99534	3	4	3	3	411	dec	4	a	a	The function is defined on the whole interval	446157
23e2e1bb0b80094930cba1b167d99534	3	4	3	3	815	dec	4	a	a	The function is defined on the whole interval	446157
23e2e1bb0b80094930cba1b167d99534	3	4	3	3	495	dec	4	c	c	The function is never zero	446157
23e2e1bb0b80094930cba1b167d99534	3	4	3	3	215	dec	4	d	d	The function is never negative	446157
fd755d850b7e438d463b9acba2287c9e	1	1	1	1	836	sim	4	d	d	3.0	661796
fd755d850b7e438d463b9acba2287c9e	1	1	1	1	258	sim	3	d	d	6.0	661796
fd755d850b7e438d463b9acba2287c9e	1	1	1	1	866	sim	1	c	d	((-x + 8)^0.5/cos(3.14*x))^0.5	661796
fd755d850b7e438d463b9acba2287c9e	1	1	1	1	188	sim	3	c	c	-11.7	661796
fd755d850b7e438d463b9acba2287c9e	1	1	1	1	345	dec	3	c	a	The function is never zero	661796
fd755d850b7e438d463b9acba2287c9e	1	1	1	1	26	dec	1	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	661796
fd755d850b7e438d463b9acba2287c9e	1	1	1	1	179	dec	1	d	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	661796
fd755d850b7e438d463b9acba2287c9e	1	1	1	1	173	dec	1	b	a	The function is defined on the whole interval	661796
1129f65a5cdc1f5f409b522a8faf87c5	2	2	2	2	874	sim	3	c	c	x	1095818
1129f65a5cdc1f5f409b522a8faf87c5	2	2	2	2	291	sim	3	c	c	863.0	1095818
1129f65a5cdc1f5f409b522a8faf87c5	2	2	2	2	348	sim	3	d	d	-1.0	1095818
1129f65a5cdc1f5f409b522a8faf87c5	2	2	2	2	81	sim	3	d	d	-24.0	1095818
1129f65a5cdc1f5f409b522a8faf87c5	2	2	2	2	291	dec	3	b	d	The function is never negative	1095818
1129f65a5cdc1f5f409b522a8faf87c5	2	2	2	2	87	dec	2	b	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1095818
1129f65a5cdc1f5f409b522a8faf87c5	2	2	2	2	919	dec	1	b	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	1095818
1129f65a5cdc1f5f409b522a8faf87c5	2	2	2	2	762	dec	3	d	d	The function is defined on the whole interval	1095818
8a0d810c9737337793ce9ec85b7522d9	3	4	3	3	451	sim	4	c	c	6.55	1254896
8a0d810c9737337793ce9ec85b7522d9	3	4	3	3	540	sim	4	c	c	5.0	1254896
8a0d810c9737337793ce9ec85b7522d9	3	4	3	3	873	sim	4	a	a	-x^3	1254896
8a0d810c9737337793ce9ec85b7522d9	3	4	3	3	54	sim	4	a	a	8.5	1254896
8a0d810c9737337793ce9ec85b7522d9	3	4	3	3	396	dec	4	a	a	The function is defined on the whole interval	1254896
8a0d810c9737337793ce9ec85b7522d9	3	4	3	3	876	dec	4	c	c	The function is defined on the whole interval	1254896
8a0d810c9737337793ce9ec85b7522d9	3	4	3	3	844	dec	4	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	1254896
8a0d810c9737337793ce9ec85b7522d9	3	4	3	3	342	dec	4	b	d	The function is defined on the whole interval	1254896
8ec8dde5dccc3323d390cd324a5c2a5d	3	4	2	2	931	sim	2	d	d	sin(x + 1.57) + 3	1276688
8ec8dde5dccc3323d390cd324a5c2a5d	3	4	2	2	311	sim	2	a	a	1.0	1276688
8ec8dde5dccc3323d390cd324a5c2a5d	3	4	2	2	338	sim	2	d	d	16.28	1276688
8ec8dde5dccc3323d390cd324a5c2a5d	3	4	2	2	564	sim	2	d	b	0.42	1276688
8ec8dde5dccc3323d390cd324a5c2a5d	3	4	2	2	760	dec	2	a	a	The function is never zero	1276688
8ec8dde5dccc3323d390cd324a5c2a5d	3	4	2	2	918	dec	2	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	1276688
8ec8dde5dccc3323d390cd324a5c2a5d	3	4	2	2	418	dec	2	b	b	The function is defined on the whole interval	1276688
8ec8dde5dccc3323d390cd324a5c2a5d	3	4	2	2	188	dec	2	a	a	The function is defined on the whole interval	1276688
854f6b2aed0c0725d6c464dd46358b95	3	4	2	3	202	sim	4	b	b	19.33	344325
854f6b2aed0c0725d6c464dd46358b95	3	4	2	3	492	sim	4	b	b	20.98	344325
854f6b2aed0c0725d6c464dd46358b95	3	4	2	3	856	sim	4	a	a	5^cos(x + 3.14)	344325
854f6b2aed0c0725d6c464dd46358b95	3	4	2	3	365	sim	2	a	a	0.49	344325
854f6b2aed0c0725d6c464dd46358b95	3	4	2	3	977	dec	4	c	c	The function is defined on the whole interval	344325
854f6b2aed0c0725d6c464dd46358b95	3	4	2	3	871	dec	4	c	c	The function is negative at some point	344325
854f6b2aed0c0725d6c464dd46358b95	3	4	2	3	596	dec	4	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	344325
854f6b2aed0c0725d6c464dd46358b95	3	4	2	3	681	dec	4	c	c	The function is never zero	344325
21f1228cc19b026551cb76e99db43a5f	3	4	2	2	43	sim	3	b	b	0.64	1181046
21f1228cc19b026551cb76e99db43a5f	3	4	2	2	546	sim	3	d	d	4.3	1181046
21f1228cc19b026551cb76e99db43a5f	3	4	2	2	36	sim	4	b	b	7.14	1181046
21f1228cc19b026551cb76e99db43a5f	3	4	2	2	235	sim	3	b	b	2.24	1181046
21f1228cc19b026551cb76e99db43a5f	3	4	2	2	379	dec	3	b	b	The function is never zero	1181046
21f1228cc19b026551cb76e99db43a5f	3	4	2	2	154	dec	4	c	c	The function is defined on the whole interval	1181046
21f1228cc19b026551cb76e99db43a5f	3	4	2	2	616	dec	3	c	c	The function is never zero	1181046
21f1228cc19b026551cb76e99db43a5f	3	4	2	2	68	dec	3	c	c	The function is defined on the whole interval	1181046
f71d9fd995c62f29e6dfbfbf220e16d0	3	3	2	2	407	sim	4	a	a	45.0	713976
f71d9fd995c62f29e6dfbfbf220e16d0	3	3	2	2	930	sim	4	b	b	-sin(x - 3.14) + 3	713976
f71d9fd995c62f29e6dfbfbf220e16d0	3	3	2	2	804	sim	3	a	a	cos(3.14*x) + 2	713976
f71d9fd995c62f29e6dfbfbf220e16d0	3	3	2	2	392	sim	1	a	d	-1.0	713976
f71d9fd995c62f29e6dfbfbf220e16d0	3	3	2	2	110	dec	2	a	a	The function is defined on the whole interval	713976
f71d9fd995c62f29e6dfbfbf220e16d0	3	3	2	2	781	dec	3	a	a	The function is never zero	713976
f71d9fd995c62f29e6dfbfbf220e16d0	3	3	2	2	473	dec	2	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	713976
f71d9fd995c62f29e6dfbfbf220e16d0	3	3	2	2	420	dec	3	d	d	The function is negative at some point	713976
d6a589f775b1c83b78b48889427e8562	2	4	2	2	716	sim	3	a	a	-2.14	1030062
d6a589f775b1c83b78b48889427e8562	2	4	2	2	77	sim	2	b	b	5.96	1030062
d6a589f775b1c83b78b48889427e8562	2	4	2	2	751	sim	3	d	d	-3.74	1030062
d6a589f775b1c83b78b48889427e8562	2	4	2	2	762	sim	2	c	b	cos(1.57*x) + 6	1030062
d6a589f775b1c83b78b48889427e8562	2	4	2	2	409	dec	2	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	1030062
d6a589f775b1c83b78b48889427e8562	2	4	2	2	1	dec	2	d	d	The function is defined on the whole interval	1030062
d6a589f775b1c83b78b48889427e8562	2	4	2	2	374	dec	2	a	a	The function is defined on the whole interval	1030062
d6a589f775b1c83b78b48889427e8562	2	4	2	2	981	dec	2	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1030062
e625407f1eb7e0e48d6944ebc89fc37a	2	4	2	2	875	sim	4	a	a	cos(x + 1.57) + 7	903262
e625407f1eb7e0e48d6944ebc89fc37a	2	4	2	2	609	sim	4	a	a	1.0	903262
e625407f1eb7e0e48d6944ebc89fc37a	2	4	2	2	673	sim	3	b	b	7.0	903262
e625407f1eb7e0e48d6944ebc89fc37a	2	4	2	2	834	sim	4	c	c	sin(3.14*x) + 1	903262
e625407f1eb7e0e48d6944ebc89fc37a	2	4	2	2	222	dec	3	b	b	The function is never zero	903262
e625407f1eb7e0e48d6944ebc89fc37a	2	4	2	2	766	dec	3	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	903262
e625407f1eb7e0e48d6944ebc89fc37a	2	4	2	2	121	dec	3	a	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	903262
e625407f1eb7e0e48d6944ebc89fc37a	2	4	2	2	729	dec	2	b	b	The function is never negative	903262
14d8353282ef8dce0cf7a6e1a3bc95fd	3	4	2	2	979	sim	2	b	b	-sin(1.57*x)*sin(x + 3.14)	934692
14d8353282ef8dce0cf7a6e1a3bc95fd	3	4	2	2	306	sim	4	d	d	4.0	934692
14d8353282ef8dce0cf7a6e1a3bc95fd	3	4	2	2	421	sim	3	d	d	1.0	934692
14d8353282ef8dce0cf7a6e1a3bc95fd	3	4	2	2	776	sim	2	c	c	1.0*sin(x - 1.57)^0.5	934692
14d8353282ef8dce0cf7a6e1a3bc95fd	3	4	2	2	291	dec	4	d	d	The function is never negative	934692
14d8353282ef8dce0cf7a6e1a3bc95fd	3	4	2	2	370	dec	3	c	c	The function is never zero	934692
14d8353282ef8dce0cf7a6e1a3bc95fd	3	4	2	2	950	dec	4	d	d	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	934692
14d8353282ef8dce0cf7a6e1a3bc95fd	3	4	2	2	105	dec	4	c	c	The function is negative at some point	934692
ddf1f7554488a9af47fdd004ecdd6465	3	4	3	3	266	sim	4	a	a	6.0	1088544
ddf1f7554488a9af47fdd004ecdd6465	3	4	3	3	488	sim	3	b	b	26.22	1088544
ddf1f7554488a9af47fdd004ecdd6465	3	4	3	3	731	sim	4	a	a	3.01	1088544
ddf1f7554488a9af47fdd004ecdd6465	3	4	3	3	607	sim	4	b	b	18.28	1088544
ddf1f7554488a9af47fdd004ecdd6465	3	4	3	3	996	dec	4	a	c	The function is negative at some point	1088544
ddf1f7554488a9af47fdd004ecdd6465	3	4	3	3	173	dec	4	a	a	The function is defined on the whole interval	1088544
ddf1f7554488a9af47fdd004ecdd6465	3	4	3	3	358	dec	4	c	c	The function is never zero	1088544
ddf1f7554488a9af47fdd004ecdd6465	3	4	3	3	589	dec	4	c	c	The function is defined on the whole interval	1088544
d1dcade0ddf5c464916d1022980e6ec8	1	4	1	1	287	sim	2	d	d	268.0	103031
d1dcade0ddf5c464916d1022980e6ec8	1	4	1	1	390	sim	4	a	a	5.12	103031
d1dcade0ddf5c464916d1022980e6ec8	1	4	1	1	681	sim	1	b	b	8.0	103031
d1dcade0ddf5c464916d1022980e6ec8	1	4	1	1	6	sim	1	a	c	16.0	103031
d1dcade0ddf5c464916d1022980e6ec8	1	4	1	1	418	dec	1	c	b	The function is defined on the whole interval	103031
d1dcade0ddf5c464916d1022980e6ec8	1	4	1	1	603	dec	1	d	a	The function is zero at some point	103031
d1dcade0ddf5c464916d1022980e6ec8	1	4	1	1	845	dec	1	a	a	The function is defined on the whole interval	103031
d1dcade0ddf5c464916d1022980e6ec8	1	4	1	1	827	dec	1	a	d	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	103031
51b487ccea43d01b654d8ccddd5d65e0	3	4	3	2	849	sim	4	b	b	-7*sin(x - 1.57)*sin(x + 1.57)	572977
51b487ccea43d01b654d8ccddd5d65e0	3	4	3	2	916	sim	3	a	a	sin(x + 1.57) + cos(1.57*x)	572977
51b487ccea43d01b654d8ccddd5d65e0	3	4	3	2	758	sim	4	c	c	36.0	572977
51b487ccea43d01b654d8ccddd5d65e0	3	4	3	2	737	sim	4	c	c	6.0	572977
51b487ccea43d01b654d8ccddd5d65e0	3	4	3	2	405	dec	4	a	a	The function is defined on the whole interval	572977
51b487ccea43d01b654d8ccddd5d65e0	3	4	3	2	919	dec	4	b	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	572977
51b487ccea43d01b654d8ccddd5d65e0	3	4	3	2	834	dec	1	d	d	The function is never zero	572977
51b487ccea43d01b654d8ccddd5d65e0	3	4	3	2	263	dec	4	b	b	The function is defined on the whole interval	572977
b3d114c37c0924d56bff76cc565c9928	3	3	1	1	808	sim	1	c	c	(x^0.5 + 2)^0.5	1246294
b3d114c37c0924d56bff76cc565c9928	3	3	1	1	764	sim	1	d	d	x + sin(3.14*x) + 7	1246294
b3d114c37c0924d56bff76cc565c9928	3	3	1	1	775	sim	1	b	b	((x + sin(x + 1.57))/(x^2 + 9))^0.5	1246294
b3d114c37c0924d56bff76cc565c9928	3	3	1	1	45	sim	1	d	d	-533.13	1246294
